gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,GENENAME,COMMON,DESCRIPTION,SGD,UNIPROT,GO,ONTOLOGY,PATH,PFAM,INTERPRO
YDR447C,378.4403814082098,0.7817691203652215,0.21794477557101755,1.265521653642237e-4,7.796848041708025e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL167C,115.01465921146003,-0.791510383714327,0.22104132455540043,1.272171786810313e-4,7.830180149812013e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKR085C,84.19587808698022,0.9291597141574469,0.26458195625157394,1.276263444551532e-4,7.847715338211222e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR009W,71.0736730971545,1.2146304561881778,0.359053878262329,1.277508912200272e-4,7.847732276794473e-4,RLP24,RLP24,"Essential protein required for ribosomal large subunit biogenesis; associated with pre-60S ribosomal subunits; stimulates the ATPase activity of Afg2p, which is required for release of Rlp24p from the pre-60S particle; has similarity to Rpl24Ap and Rpl24Bp",S000003999,A7A0R4,GO:0001671;GO:0003735;GO:0005634;GO:0005730;GO:0005737;GO:0030687;GO:0042254;GO:0042273;GO:1902626,BP;CC;MF,03010,PF01246,IPR000988;IPR004603;IPR011017;IPR024546
YMR210W,144.35898629528452,-0.8337432463863225,0.2354750482049336,1.286553455524457e-4,7.895612314515982e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL157W,102.31257604676041,0.8374563256901327,0.2355512505122677,1.290032304980334e-4,7.909275733932825e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR064W,514.9485328714593,0.9084339605202812,0.2588862212431092,1.3008920924478706e-4,7.968121788368867e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR149W,1153.0428300294948,-0.8394416116166777,0.23700732375448647,1.3134932907038797e-4,8.037509816661823e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR037C,153.24677373088338,-0.8998362395338354,0.2562353419116816,1.3225140879482878e-4,8.084875571532853e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL019W,51.13390619274599,-0.9570754346420056,0.2743828053288836,1.3296936700406742e-4,8.120904764319978e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL026C,218.82974923391635,0.7814188357867513,0.21910792913846955,1.3432993722019027e-4,8.196072981115956e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YEL062W,63.44621257728681,-0.8558094463083065,0.24269582391382818,1.3474039332332205e-4,8.213181311165818e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR097W,143.91791721742877,-0.7935777588997316,0.22362730849971774,1.350630616628634e-4,8.223783434297549e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL031C,60.34885150858939,0.9431323488225951,0.26959885988246557,1.3517477758987896e-4,8.223783434297549e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL031C,415.4754325158739,0.8692679493417602,0.24682903151646365,1.359742369115719e-4,8.264459153961275e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR092C,66.59479958216947,-0.9233561668446079,0.2635131873819721,1.372947443460964e-4,8.329150779687246e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR214W,58.50795129640537,-0.8909274626000385,0.25453522030284,1.3730239052501067e-4,8.329150779687246e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER116C,51.37859185236074,-0.9715724844619579,0.28136025391336883,1.3842891027875616e-4,8.381386082553645e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR048W,48.67479592081458,0.9397459659804798,0.2702341522224936,1.3830596308240535e-4,8.381386082553645e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL111C,66.9795004608551,-1.1133719381758778,0.32906688780059773,1.391557009741662e-4,8.41732041812126e-4,CYB5,CYB5,Cytochrome b5; involved in the sterol and lipid biosynthesis pathways; acts as an electron donor to support sterol C5-6 desaturation,S000005055,A0A0L8VIV8,GO:0005783;GO:0005789;GO:0009055;GO:0016126;GO:0020037;GO:0046872,BP;CC;MF,,PF00173,IPR001199;IPR018506
YBR241C,99.52034216648053,-0.831395031779459,0.23556507089258732,1.3987671226460194e-4,8.452836726803457e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR256W,543.488993642007,-0.6871795553486146,0.19054229480846224,1.4051495387491078e-4,8.483288085277835e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCL049C,61.65493972405992,-0.9812323616954435,0.28514119360436796,1.4080278925313232e-4,8.492282326422432e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL030W,446.9074922797445,-0.7988046791280994,0.22526324369298475,1.4093288801410466e-4,8.492282326422432e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL132W,32.071769137365244,-1.1155205686412921,0.329564860697952,1.4148121457190462e-4,8.517196091721427e-4,GAS4,GAS4,"1,3-beta-glucanosyltransferase; involved with Gas2p in spore wall assembly; has similarity to Gas1p; localizes to the cell wall",S000005492,A6ZN79,GO:0000324;GO:0005886;GO:0009277;GO:0016740;GO:0030476;GO:0031505;GO:0042124;GO:0071555;GO:0071970;GO:0098552,BP;CC;MF,,PF03198,IPR004886;IPR013781;IPR017853
YBR242W,60.86444763527337,-0.9930762465713077,0.28796464427725416,1.421474056419618e-4,8.549151110752274e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL202W,164.25614280052508,0.7786051734491679,0.2192880262006865,1.4254965188011e-4,8.565186028762081e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL109C,19.833554515203566,-1.3875130139536234,0.4242468823979403,1.4296181278420093e-4,8.581785624831073e-4,NA,putative lipase,"Putative lipase; involved in lipid metabolism; not an essential gene; YDL109C has a paralog, ROG1, that arose from the whole genome duplication",S000002267,A6ZXM0,GO:0003674;GO:0005575;GO:0006629;GO:0008150;GO:0016042;GO:0016787;GO:0047372,BP;CC;MF,,PF05057,IPR007751;IPR016445;IPR029058
YBL100C,735.0931410978641,0.7438818231706781,0.2083080721936704,1.4356745778319296e-4,8.6017883861562e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL178W,659.000937150844,0.9043546823773831,0.2593088056716586,1.435090282859884e-4,8.6017883861562e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR293C,117.66314350035447,0.7631112525427618,0.2142306958717375,1.439765231416648e-4,8.618120792792544e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR064W,233.42583261293782,0.7782349829390093,0.21934214425566673,1.441607660150009e-4,8.620977626749343e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL138C,113.79152184382873,1.1957212454222008,0.35622505669451326,1.4512257755022102e-4,8.670284552787566e-4,TPM2,TPM2,"Minor isoform of tropomyosin; binds to and stabilizes actin cables and filaments, which direct polarized cell growth and the distribution of several organelles; appears to have distinct and also overlapping functions with Tpm1p; TPM2 has a paralog, TPM1, that arose from the whole genome duplication",S000001400,A0A0L8VNF3,GO:0000142;GO:0000281;GO:0000282;GO:0003786;GO:0005826;GO:0005856;GO:0005884;GO:0007015;GO:0032432;GO:0051015;GO:0051017;GO:1903475;GO:1904530,BP;CC;MF,,PF00261,IPR000533
YMR112C,29.16612457333223,1.3319027397092909,0.40078744151092505,1.4531326901225837e-4,8.673471586128654e-4,MED11,MED11,Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential protein,S000004718,A0ABF7PIS5,GO:0000122;GO:0001097;GO:0003712;GO:0003713;GO:0005634;GO:0006357;GO:0016592;GO:0045944;GO:0051123;GO:0070847,BP;CC;MF,,PF10280,IPR019404
YPL277C,106.70336199893849,-0.853416193376762,0.24433192014330216,1.4581393249446232e-4,8.695136767729268e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL120W,84.66237612020214,0.8560887464247825,0.24460852767558863,1.4723213868789143e-4,8.771424111453154e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL145W,39.77940830413248,1.17365290267006,0.35211412924676166,1.492005488944436e-4,8.880315421945441e-4,SFH5,SFH5,"Unusual phosphatidylinositol transfer protein (PITP) that binds heme; similar to Sec14p; founding member of conserved class of fungal hemoproteins; exhibits PI- but not PC-transfer activity; localizes to peripheral endoplasmic reticulum, cytosol, and microsomes; partially relocalizes to plasma membrane upon DNA replication stress",S000003681,A0A0L8VMK7,GO:0000329;GO:0005634;GO:0005737;GO:0005789;GO:0005829;GO:0005886;GO:0006869;GO:0008526;GO:0015914;GO:0017157;GO:0020037;GO:0032541;GO:0043001;GO:0046488;GO:0046872;GO:0071944;GO:0120009;GO:2000114,BP;CC;MF,,PF00650,IPR001251
YPR119W,14.10581712471917,1.9918478220095663,0.6208623734537557,1.4981471020813607e-4,8.90847358723521e-4,CLB2,CLB2,"B-type cyclin involved in cell cycle progression; also involved in response to DNA damage; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M, then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome; CLB2 has a paralog, CLB1, that arose from the whole genome duplication",S000006323,A0A0L8VG85,GO:0000082;GO:0000086;GO:0000307;GO:0005515;GO:0005634;GO:0005737;GO:0005815;GO:0005816;GO:0005819;GO:0005935;GO:0007089;GO:0010696;GO:0016538;GO:0032888;GO:0044772;GO:0051301,BP;CC;MF,04111,PF00134;PF02984,IPR004367;IPR006671;IPR013763
YPL243W,93.92178065770759,0.8675341490623529,0.24782916098330274,1.5050801946122586e-4,8.941280742216758e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL160C,48.40650283018264,-1.0509515443143174,0.309274624509872,1.5216611448022008e-4,9.031287715625844e-4,POT1,POT1,3-ketoacyl-CoA thiolase with broad chain length specificity; cleaves 3-ketoacyl-CoA into acyl-CoA and acetyl-CoA during beta-oxidation of fatty acids,S000001422,A0A0L8VNN4,GO:0003729;GO:0003988;GO:0005737;GO:0005758;GO:0005777;GO:0005782;GO:0005829;GO:0006629;GO:0006631;GO:0006635;GO:0010124;GO:0016740;GO:0016746;GO:0016747;GO:0019395,BP;CC;MF,00071;00280;00592;01100;01110,PF00108;PF02803,IPR002155;IPR016039;IPR020610;IPR020613;IPR020615;IPR020616;IPR020617
YFR056C,12.068621030576793,-1.7690188560596158,0.5654994857431076,1.5517602515193737e-4,9.201282618164173e-4,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized gene YFR055W",S000001951,NA,,,,,
YER023W,78.13931047070109,-0.82191801241442,0.2348552313471942,1.563674105452377e-4,9.263228870480076e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBL047C,381.91603525189333,-0.6036878187623104,0.1670309579784357,1.5921164787889637e-4,9.422882440067765e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL255C,283.81383187883137,0.5838179346348836,0.1610579416768484,1.613447328695106e-4,9.540187154222467e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR258W,474.4563876405771,-0.6143142353556629,0.1703205442143011,0.00016158089413162189,9.545213717878318e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR082W,137.12900170517787,0.7982748811977698,0.22769806383251387,1.6261685180746815e-4,9.59702411560308e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKR100C,236.45213701636192,-0.9070004061801713,0.26250923522775943,1.6276188167554866e-4,9.59702411560308e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR087W,33.115449637789325,-1.2236154398517138,0.3712580292284329,1.6583630014960294e-4,9.752822555447167e-4,PDL32,PDL32,Putative ADP-ribose-1''-monophosphatase; converts ADP-ribose-1''-monophosphate to ADP-ribose; may have a role in tRNA splicing; contains an A1pp domain,S000004693,A6ZME4,GO:0005575;GO:0006388;GO:0016787;GO:0016791,BP;CC;MF,,,IPR002589;IPR028071
YNL092W,36.87369071126197,-1.0170786107233551,0.29988703274662704,1.658674809905029e-4,9.752822555447167e-4,NA,S-adenosylmethionine-dependent methyltransferase,S-adenosylmethionine-dependent protein methyltransferase; capable of automethylation; member of the seven beta-strand family; YNL092W is not an essential gene,S000005036,A0A0G3F7A4,GO:0005575;GO:0006479;GO:0008168;GO:0008757;GO:0016740;GO:0030735;GO:0032259,BP;CC;MF,,PF07942,IPR012901;IPR029063
YOR245C,214.50229723285642,-0.6235703684331979,0.1735986942798908,1.6579345680243511e-4,9.752822555447167e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YEL031W,553.9742841414125,0.8862473765841176,0.2566157458282364,1.6621729572006863e-4,9.755225115912951e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YFL007W,508.07816584850985,-0.8222043111582139,0.23603948244711762,1.662115816326159e-4,9.755225115912951e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR497C,435.0879097670228,0.5176660310417768,0.14195245356498618,1.6682757030207063e-4,9.781950849188264e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR422W,292.1398563353829,-0.7199014527795856,0.2042156471134479,1.7116835677547358e-4,0.0010027163015186602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR041W,74.86948005268577,0.9125923169490612,0.26600023431758263,1.7279518408758732e-4,0.001011308236805481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL120C,353.44726643161147,0.8117771130453977,0.23300735806188705,1.7296821023464638e-4,0.0010113835626220295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL071W,64.50489181237823,0.8281034889882091,0.23795251677259377,1.7352311110482193e-4,0.001013689589849168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR281C,13.287506143307443,-1.6373227071862,0.5300726611578787,1.8024873851952116e-4,0.0010520062696402737,PHM6,PHM6,Protein of unknown function; expression is regulated by phosphate levels,S000002689,A6ZYN0,GO:0000324;GO:0003674;GO:0005774;GO:0006817,BP;CC;MF,,,
YDR523C,27.056264631327576,-1.1545386066667644,0.34898922625718365,1.8096832396607735e-4,0.0010552308087218637,SPS1,SPS1,"STE20-family GCKIII protein kinase; required for prospore membrane closure, efficient spore packaging, and localization of enzymes involved in spore wall synthesis; component of a non-canonical Hippo pathway with Cdc15p involved in spindle disassembly and sustained release of Cdc14p during anaphase II; forms a complex with Cdc15p;  phosphorylation requires Cdc15p; required for Ssp1p phosphorylation and turnover; interacts with 14-3-3 proteins; expressed in late meiosis; nuclear and cytoplasmic",S000002931,A6ZZA9,GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0005628;GO:0005634;GO:0005737;GO:0007165;GO:0016301;GO:0016740;GO:0030435;GO:0030437;GO:0030476;GO:0031505;GO:0051229;GO:0051321;GO:0106310;GO:1903024;GO:1904750,BP;CC;MF,04113,PF00069,IPR000719;IPR011009;IPR017441
YDL161W,129.86835947157545,1.3561464571912532,0.4226683416798904,1.8325714429245568e-4,0.001067591204987876,ENT1,ENT1,"Epsin-like protein involved in endocytosis and actin patch assembly; K63-specific Ub chain binding protein that functions as an endocytic adaptor; binds clathrin via a clathrin-binding domain motif at C-terminus; contains two ubiquitin-interacting motifs (UIMs); functionally redundant with Ent2p; relocalizes from bud neck to cytoplasm upon DNA replication stress; ENT1 has a paralog, ENT2, that arose from the whole genome duplication",S000002320,A0A0L8VSE1,GO:0000147;GO:0005543;GO:0005737;GO:0005768;GO:0005769;GO:0005886;GO:0005934;GO:0005935;GO:0006897;GO:0007015;GO:0008289;GO:0016020;GO:0030125;GO:0030276;GO:0043130;GO:0043332;GO:0070530,BP;CC;MF,,PF01417,IPR003903;IPR008942;IPR013809
YBR009C,612.2213810101952,0.8571072213381167,0.24883027903734287,1.8415045970934278e-4,0.0010708196621220072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER172C,206.94965540923636,-0.7057269378984875,0.20051849830692642,1.8404762759529426e-4,0.0010708196621220072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR105C,460.24415450737143,-0.7661336028681525,0.2197984834113158,1.8607993737792015e-4,0.0010810439784191038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR084C,55.40427632029902,-0.9175403759221243,0.2699393632103071,1.8849952409959585e-4,0.0010940942046773418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR222C,286.63664610533937,-0.721977256309972,0.20591516141987054,1.8890903180458657e-4,0.0010950176658653479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL042W,34.04380241306024,-1.1096775334969333,0.33482902259587544,1.8900542451199195e-4,0.0010950176658653479,BOP3,BOP3,Protein of unknown function; potential Cdc28p substrate; overproduction confers resistance to methylmercury,S000004987,A6ZS36,GO:0003674;GO:0005634;GO:0005737;GO:0071406,BP;CC;MF,,PF10846,IPR021216
YGL069C,57.924025808449414,1.2021736606365825,0.36944647510056355,1.892637426472895e-4,0.0010955091978163457,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; 92% of ORF overlaps the uncharacterized ORF YGL068W; deletion in cyr1 mutant results in loss of stress resistance",S000003037,NA,,,,,
YBL088C,213.59715368508614,-0.6776066190750082,0.19232401375771463,1.9255604477292794e-4,0.0011135452589203661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL219W,17.97580115954682,1.3995388865116962,0.4354787491392597,1.9324264486118986e-4,0.0011164934147286495,DTD1,DTD1,"D-Tyr-tRNA(Tyr) deacylase; functions in protein translation, may affect nonsense suppression via alteration of the protein synthesis machinery; ubiquitous among eukaryotes",S000002378,A0A0L8VS76,GO:0000049;GO:0002161;GO:0003723;GO:0005737;GO:0006399;GO:0016787;GO:0051499;GO:0051500;GO:0097358;GO:0106026;GO:0106074;GO:1900829;GO:1900832,BP;CC;MF,,PF02580,IPR003732;IPR023509
YIL123W,75.45595881187589,1.0113080488532713,0.30079220502630954,1.937951723616418e-4,0.0011186622609358026,SIM1,SIM1,"Protein of the SUN family (Sim1p, Uth1p, Nca3p, Sun4p); may participate in DNA replication; promoter contains SCB regulation box at -300 bp indicating that expression may be cell cycle-regulated; SIM1 has a paralog, SUN4, that arose from the whole genome duplication",S000001385,A2TBN1,GO:0000272;GO:0003674;GO:0005783;GO:0009277;GO:0009986;GO:0016787;GO:0016798;GO:0031505;GO:0071555,BP;CC;MF,,PF03856,IPR005556
YBR073W,105.35283351100298,0.8561501745725939,0.25053968572098223,1.955523099000584e-4,0.0011277742803825286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL185C,29.511182777832637,-1.1293071958632117,0.34522833298842,1.96029950060048e-4,0.0011284677617403858,ATG36,ATG36,"Pex3p interacting protein, required for pexophagy; interacts with Atg8p and Atg11p; mRNA is weakly cell cycle regulated, peaking in G2 phase; YJL185C is a non-essential gene",S000003721,A6ZQF0,GO:0000423;GO:0000425;GO:0003674;GO:0005777;GO:0006914,BP;CC;MF,,,
YNL220W,323.32714480055114,0.6435550570121773,0.18162559036725692,1.9588141864737321e-4,0.0011284677617403858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL192C,309.79315674336584,0.8895839256314927,0.26246400507038603,2.0178198429424208e-4,0.0011605220681403813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL188C,183.60530444158672,0.8961339947377087,0.26478235228103647,2.0427021731605504e-4,0.001173763805596804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL247W,95.60788514456158,0.8859242845283666,0.2602571303764918,2.072495854803721e-4,0.0011898010293714088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR389W,53.005506854188084,-1.0111460079761392,0.3051583912507014,2.0746037631743993e-4,0.0011899294063983953,NA,NA,Protein of unknown function; expression regulated by copper levels,S000005916,A6ZN47,GO:0003674;GO:0005575;GO:0005576;GO:0008150,BP;CC;MF,,,
YOR276W,104.65487812618271,0.8575300399671072,0.25170738119363273,2.086736099665724e-4,0.0011958020389645234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER050C,134.13098813681427,1.0733017197445816,0.3240184618783521,2.1051127947967094e-4,0.0012052391023700108,RSM18,RSM18,Mitochondrial ribosomal protein of the small subunit; has similarity to E. coli S18 ribosomal protein,S000000852,A6ZR01,GO:0003735;GO:0005739;GO:0005763;GO:0005840;GO:0006412;GO:0032543;GO:0070181;GO:1990904,BP;CC;MF,,PF01084,IPR001648
YDL170W,143.38803418670182,-0.7094531025399153,0.20393087743831764,2.1141831565582074e-4,0.0012093357458029964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR069W,110.97457642769638,-0.7814272186212149,0.22731978674156783,2.1237227447218012e-4,0.0012136931342007398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJR049C,81.72199279168052,-0.863614104675089,0.25420008988396675,2.1712779326662067e-4,0.0012397486568523595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL073W,122.41297636738682,0.937461224686804,0.27924188970021174,2.1879706472916703e-4,0.001248151277113541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR034W,36.820172195469624,1.39807439830063,0.44807156539337273,2.1928367350082168e-4,0.0012497981932831127,ELO2,ELO2,"Fatty acid elongase, involved in sphingolipid biosynthesis; acts on fatty acids of up to 24 carbons in length; mutations have regulatory effects on 1,3-beta-glucan synthase, vacuolar ATPase, and the secretory pathway; ELO2 has a paralog, ELO1, that arose from the whole genome duplication; lethality of the elo2 elo3 double null mutation is functionally complemented by human ELOVL1 and weakly complemented by human ELOVL3 or ELOV7",S000000630,A0A0L8VUD6,GO:0005783;GO:0005789;GO:0005829;GO:0006629;GO:0006631;GO:0006633;GO:0008610;GO:0009922;GO:0016020;GO:0016192;GO:0016740;GO:0019367;GO:0030148;GO:0030497;GO:0032511;GO:0034625;GO:0034626;GO:0042761,BP;CC;MF,01040,PF01151,IPR002076;IPR030457
YOR096W,300.1016501524258,0.8406528843478305,0.24705821104221745,2.1948376556251925e-4,0.0012498106217559144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YAL023C,175.52641898726333,0.6485968927928188,0.18501972141739614,2.2161767663895525e-4,0.0012608248900675698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR190C,18.427803225515827,-1.3910777625858866,0.44164065889713916,2.2304908931402047e-4,0.0012678262817444096,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene HIP1/YGR191W",S000003422,NA,,,,,
YBL029W,367.6671960294775,-0.9731217086437123,0.2925939637033215,2.2564346518078724e-4,0.0012802681784516365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL058W,85.90859586299757,0.9583435938789664,0.2874149363887907,2.2548519783266219e-4,0.0012802681784516365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL165C,63.260339802782106,-0.8210369025684616,0.24174439370267553,2.2600494991305064e-4,0.0012811680957817905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL269W,10.539692012208391,-1.8686977708171129,0.6203610950100453,2.2750303194591485e-4,0.0012885037190479393,BSC4,BSC4,Protein of unknown function; protein-coding gene that evolved de novo via a series of point mutations in noncoding sequence; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; readthrough is increased upon depletion of Sup35p; may be involved in DNA repair pathway during stationary phase and contribute to robustness of cells when shifted to a nutrient-poor environment,S000005213,B2Y304,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,,,
YKL203C,224.248677370001,-0.765374054136983,0.22362722210752528,2.2839591069648263e-4,0.001292401591441118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL036W,122.5091105178386,-0.951127537976196,0.28516540075677055,2.3024954630090176e-4,0.0013017241583618572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR111W,63.36886698923081,0.9027941437707807,0.2685241657756364,2.332291494522085e-4,0.0013173900525855963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL026W,60.555342217224904,0.8672244170544787,0.25716920803856474,2.355661832088368e-4,0.0013294016505485293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL189C-A,206.65581449706443,0.9541935971337442,0.28775681699430683,2.391779145631861e-4,0.001348579045059393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL028C,67.06854064817091,0.8833875130345934,0.2632660946031703,2.3997075962411211e-4,0.0013518424148316395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL148W,58.10363804615303,0.9801416716150912,0.2954772520874743,2.4218706060689425e-4,0.001363111664645755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCL012C,70.02610424225867,-1.099814587775686,0.3460094305104197,2.4304939687629356e-4,0.0013667470536721227,NA,YCL011C-A,"Protein of unknown function; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively; orthologs are present in S. bayanus, S. paradoxus and Ashbya gossypii; YCL012C is not an essential gene",S000029705,A6ZTH2,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,,PF09435,IPR018559
YDR541C,43.47987859191125,-1.0005677425883615,0.3046509758390463,2.443787660814934e-4,0.0013729999179756503,NA,carbonyl reductase (NADPH-dependent),Aldehyde reductase; substrates include both aromatic and aliphatic aldehydes; uses NADPH as cofactor; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively,S000002949,D6VTG0,GO:0005575;GO:0016491;GO:0016616;GO:0033721;GO:1901426,BP;CC;MF,,PF01370,IPR001509;IPR016040
YKL070W,62.364093017066836,-0.9432877405503768,0.28623145395016664,2.4768520193710727e-4,0.001390339600206962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR310C,186.87302676679946,-0.765183221607633,0.2241489576828316,2.4930515870887966e-4,0.0013981901218886102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL029W,166.25077080481574,0.7811382684858925,0.22988766788932208,2.5034584481813213e-4,0.0014015372429312984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL212W,248.5986675912112,0.6013554535702506,0.1720032626591462,2.502573698513243e-4,0.0014015372429312984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL187C,41.66477163252757,0.9635107386990981,0.2919542362878469,2.521128902245976e-4,0.0014089317714764016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR123W,36.239111385423094,1.1315812242511185,0.3527273645935441,2.5190743838173694e-4,0.0014089317714764016,PKR1,PKR1,V-ATPase assembly factor; functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector (V0); protein abundance increases in response to DNA replication stress,S000004730,A0A0L8VKK9,GO:0003674;GO:0005783;GO:0005789;GO:0070072,BP;CC;MF,,PF08636,IPR013945
YMR273C,110.42834845813734,-0.9740883040633923,0.29559155024270617,2.5265455691676227e-4,0.0014107104570551315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR041W,83.54224188035364,0.8525668076414825,0.2536280621820931,2.548400767605018e-4,0.0014216564352849549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL243W,173.51490239248488,0.7735425524692241,0.22754891821687712,2.551450000665237e-4,0.001422101213963016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL156W,683.2633393769577,-0.5896194129229821,0.16878269280434557,2.5609779137784173e-4,0.0014261530445776637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YFR002W,131.47898588824245,0.7125778208523946,0.20744720485554433,2.588581676203993e-4,0.0014402549149980807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
