gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,GENENAME,COMMON,DESCRIPTION,SGD,UNIPROT,GO,ONTOLOGY,PATH,PFAM,INTERPRO
YBR170C,89.62306976565051,-1.1322262159429062,0.2624206688784012,6.651363860757133e-6,2.630141689460319e-5,NPL4,NPL4,"Substrate-recruiting cofactor of the Cdc48p-Npl4p-Ufd1p segregase; K48-specific Ub chain binding receptor that assists Cdc48p in the dislocation of misfolded, polyubiquitinated ERAD substrates destined for proteasomal degradation; role in regulated destruction of ER membrane proteins, like HMG-CoA reductase (Hmg1/2p), cytosolic proteins (Fbp1p) and mislocalized proteins (Cse4p); mobilizes membrane-bound transcription factors by regulated Ub/proteasome-dependent processing; contains a UBX domain",S000000374,A6ZLB3,GO:0000837;GO:0000839;GO:0005634;GO:0005737;GO:0005789;GO:0006274;GO:0006511;GO:0008270;GO:0015031;GO:0030894;GO:0030970;GO:0031625;GO:0031965;GO:0034098;GO:0036266;GO:0036435;GO:0036503;GO:0042175;GO:0043130;GO:0043161;GO:0048471;GO:0051028;GO:0051228;GO:0070651;GO:0071629;GO:0072665;GO:0072671;GO:0099638;GO:1900182;GO:1990112;GO:1990116,BP;CC;MF,04141,PF05020;PF05021,IPR007716;IPR007717;IPR016563;IPR029071
YNL259C,34.920891908887114,1.5584509577276937,0.3704565895968427,6.650791110678539e-6,2.630141689460319e-5,ATX1,ATX1,"Cytosolic copper metallochaperone; transports copper to the secretory vesicle copper transporter Ccc2p for eventual insertion into Fet3p, which is a multicopper oxidase required for high-affinity iron uptake; human homolog ATOX1 can complement yeast atx1 mutant; overexpression of human ATOX1 suppresses lysine auxotrophy of the yeast sod1 null mutant, as does overexpression of yeast ATX1",S000005203,A6ZRI4,GO:0005737;GO:0005829;GO:0006811;GO:0006825;GO:0006879;GO:0016531;GO:0034599;GO:0046872,BP;CC;MF,,PF00403,IPR006121;IPR017969
YER061C,61.35521863435994,-1.0803004263744238,0.24937950388283095,6.656407112619488e-6,2.630488793253571e-5,CEM1,CEM1,Mitochondrial beta-keto-acyl synthase; possible role in fatty acid synthesis; required for mitochondrial respiration; human homolog OXSM can complement yeast cem1 null mutant,S000000863,A0A0L8VSF2,GO:0004315;GO:0005739;GO:0005829;GO:0006629;GO:0006631;GO:0006633;GO:0016740;GO:0016746;GO:0016747;GO:0019367;GO:0030497,BP;CC;MF,00061;01100,PF00109;PF02801,IPR014030;IPR014031;IPR016039;IPR018201;IPR020841
YPL088W,115.47088512986987,-1.0591759019937894,0.24432038150953406,6.672439182131235e-6,2.6351753242750937e-5,NA,aldo-keto reductase superfamily protein,Putative aryl alcohol dehydrogenase; localizes to cytosol; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance,S000006009,D6W3S9,GO:0005829;GO:0006081;GO:0016491;GO:0047681,BP;CC;MF,,PF00248,IPR001395;IPR023210
YPR149W,1153.0428300294948,1.020296171771049,0.2348420804017242,6.721621996865216e-6,2.65294018188774e-5,NCE102,NCE102,"Protein involved in regulation of pheromone response and mating; contains transmembrane domains; involved in secretion of proteins that lack classical secretory signal sequences; component of the detergent-insoluble glycolipid-enriched complexes (DIGs); NCE102 has a paralog, FHN1, that arose from the whole genome duplication",S000006353,A0A0L8VG94,GO:0001933;GO:0003674;GO:0005737;GO:0005739;GO:0005783;GO:0005886;GO:0007009;GO:0009306;GO:0015031;GO:0016020;GO:0032126;GO:0033101;GO:0060237;GO:0061091;GO:0070250;GO:0070941;GO:0071944;GO:0072659;GO:0097576,BP;CC;MF,,PF01284,IPR008253
YML029W,66.0642195202943,-1.4141344587867102,0.33416723998863723,6.741761277709348e-6,2.6592268874912263e-5,USA1,USA1,"Scaffold subunit of the Hrd1p ubiquitin ligase; also promotes ligase oligomerization; involved in ER-associated protein degradation (ERAD); interacts with the U1 snRNP-specific protein, Snp1p",S000004491,A0A0L8VKB8,GO:0000398;GO:0005783;GO:0005789;GO:0036503;GO:0060090;GO:1902499,BP;CC;MF,04141,,IPR000626;IPR029071
YMR261C,215.26187976254866,-0.9562042911492711,0.2194915493497472,6.7531469812014344e-6,2.6620551302301536e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBL076C,337.19026401423235,-1.0801212663319357,0.24958713295938764,6.7760454615436694e-6,2.6694152894353257e-5,ILS1,ILS1,Cytoplasmic isoleucine-tRNA synthetase; target of the G1-specific inhibitor reveromycin A,S000000172,A6ZKM5,GO:0000049;GO:0000166;GO:0002161;GO:0004812;GO:0004822;GO:0005524;GO:0005737;GO:0005829;GO:0006412;GO:0006418;GO:0006428;GO:0016874;GO:0106074;GO:1990825,BP;CC;MF,00290;00970,PF00133;PF08264;PF19302,IPR001412;IPR002300;IPR002301;IPR009008;IPR009080;IPR013155;IPR014729;IPR023586;IPR033709
YLR198C,56.45599383646903,2.326328851575562,0.5780224889696407,6.7855319763001584e-6,2.671485937053335e-5,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene SIK1/YLR197W",S000004188,NA,,,,,
YLR407W,72.1452610509864,-1.0490932760847345,0.2415879921646066,6.790687727975998e-6,2.6718500312877526e-5,GAG1,GAG1,"Protein of unknown function; null mutant displays elongated buds and a large fraction of budded cells have only one nucleus; Interacts with CKA2 in a potentially competitive mode with the CK2 holoenzyme. Structural prediction analysis reveals a clamp-domain (rear, hinge, front), an unstructured gag region, and a lock-domain",S000004399,A0A0L8VMB5,GO:0003674;GO:0005575;GO:0005938;GO:0008150,BP;CC;MF,,,IPR025124
YGR010W,33.62713577928649,-1.4922487080169458,0.35373046204392206,6.808474360089272e-6,2.6771802978806817e-5,NMA2,NMA2,"Nicotinic acid mononucleotide adenylyltransferase; catalyzes the transfer of the adenylyl moiety of ATP to nicotinamide mononucleotide to form NAD; involved in de novo and salvage synthesis of NAD(+); homolog of human NMNAT; NMA2 has a paralog, NMA1, that arose from the whole genome duplication",S000003242,A6ZV02,GO:0000166;GO:0000309;GO:0003824;GO:0004515;GO:0005524;GO:0005634;GO:0005829;GO:0009435;GO:0016740;GO:0016779;GO:0019363;GO:0019442;GO:0034355,BP;CC;MF,00760;01100,PF01467,IPR004821;IPR005248;IPR014729
YPL026C,328.47670029517957,-0.897851210327702,0.20553046932836186,6.933627249921347e-6,2.7246954625546547e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR108W,56.040634211371206,-1.3343501792700356,0.31371685928748777,6.944371143170795e-6,2.7272203836519633e-5,TRS85,TRS85,"Component of transport protein particle (TRAPP) complex III; TRAPPIII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating endosome-Golgi traffic and required for membrane expansion during autophagy and the CVT pathway; directs Ypt1p to the PAS; late post-replication meiotic role",S000002515,B3LGG7,GO:0000045;GO:0000407;GO:0000425;GO:0003674;GO:0005794;GO:0005829;GO:0006888;GO:0006914;GO:0016236;GO:0030435;GO:0031410;GO:0032258;GO:0034497;GO:0034727;GO:0051321;GO:0071255;GO:1990072,BP;CC;MF,,PF12739,IPR024420
YPL252C,29.823716885675665,1.7538756560398625,0.42455626430309124,7.030961668343061e-6,2.7595104372645386e-5,YAH1,YAH1,Ferredoxin of the mitochondrial matrix; required for formation of cellular iron-sulfur proteins; involved in heme A biosynthesis; human homolog FDX1L can complement yeast by allowing growth during down-regulation of yeast YAH1,S000006173,A0A0L8VGJ0,GO:0005739;GO:0005759;GO:0006744;GO:0006784;GO:0009055;GO:0016226;GO:0016653;GO:0022900;GO:0046872;GO:0051536;GO:0051537;GO:0140647,BP;CC;MF,,PF00111,IPR001041;IPR001055;IPR012675;IPR018298
YLR287C-A,813.49114114093,1.5344822425985338,0.36655608640406606,7.055757497705603e-6,2.7675222731683776e-5,RPS30A,RPS30A,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S30, no bacterial homolog; RPS30A has a paralog, RPS30B, that arose from the whole genome duplication",S000004278,A6ZP27,GO:0002181;GO:0003735;GO:0005737;GO:0005829;GO:0005840;GO:0006412;GO:0006451;GO:0010494;GO:0022627;GO:1990904,BP;CC;MF,03010,PF04758,IPR006846
YDR195W,109.13084855064895,1.1547656501640384,0.2689357567073796,7.081854008551326e-6,2.7760340201118326e-5,REF2,REF2,"RNA-binding protein; involved in the cleavage step of mRNA 3'-end formation prior to polyadenylation, and in snoRNA maturation; part of holo-CPF subcomplex APT, which associates with 3'-ends of snoRNA- and mRNA-encoding genes; putative regulatory subunit of type 1 protein phosphatase Glc7p, required for actomyosin ring formation, and for timely dephosphorylation and release of Bnr1p from the division site; relocalizes to the cytosol in response to hypoxia",S000002603,A0A0L8VTH2,GO:0003682;GO:0003723;GO:0005634;GO:0005829;GO:0005847;GO:0006397;GO:0030846;GO:0031124;GO:0031126;GO:1901901;GO:1903501,BP;CC;MF,,,
YJL117W,114.69521696182483,0.9470457669967732,0.21789056850497243,7.163819987813588e-6,2.806422036168909e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER113C,49.85919930972307,-1.4958032097961833,0.35664506272996077,7.198601689676858e-6,2.8182994215938844e-5,TMN3,TMN3,Protein with a role in cellular adhesion and filamentous growth; similar to Emp70p and Tmn2p; member of Transmembrane Nine family with 9 transmembrane segments; localizes to Golgi; induced by 8-methoxypsoralen plus UVA irradiation,S000000915,B3LRM9,GO:0000139;GO:0001403;GO:0003674;GO:0005794;GO:0006811;GO:0006878;GO:0007034;GO:0007124;GO:0016020;GO:0072657,BP;CC;MF,,PF02990,IPR004240
YER010C,79.2336263814341,-1.0659106886876955,0.24757207604895246,7.216822913305464e-6,2.8236825710981416e-5,NA,bifunctional 4-hydroxy-4-methyl-2-oxoglutarate aldolase/oxaloacetate decarboxylase,Bifunctional HMG aldolase/oxaloacetate decarboxylase; requires divalent metal ions for activity; competitively inhibited by oxalate; forms a ring-shaped homotrimer; similar to members of the prokaryotic RraA family of class II (divalent metal ion dependent) pyruvate aldolases from the meta cleavage pathways of protocatechuate and gallate,S000000812,A0A0L8VSM5,GO:0005575;GO:0008948;GO:0016829;GO:0019619;GO:0046872;GO:0047443,BP;CC;MF,,PF03737,IPR005493
YGR207C,109.66239875647639,0.9513962357140053,0.21878300723596508,7.233158688062517e-6,2.8283218027934855e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR100W,189.59984813114468,0.8039057030142389,0.18343681607116605,7.283686813313257e-6,2.846316969435224e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCL052C,127.28708576248951,-1.002781374055224,0.2317850955789826,7.335936646632557e-6,2.8649622710874828e-5,PBN1,PBN1,Component of glycosylphosphatidylinositol-mannosyltransferase I; essential component; required for the autocatalytic post-translational processing of the protease B precursor Prb1p; localizes to ER in lumenal orientation; homolog of mammalian PIG-X,S000000557,B3LU32,GO:0000030;GO:0005783;GO:0005789;GO:0006506;GO:0016485;GO:0036503;GO:1990529,BP;CC;MF,00563;01100,PF08320,IPR013233
YKR047W,54.05740666776071,1.525158925658861,0.3656740888829294,7.433591156040642e-6,2.9013058189367528e-5,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene NAP1",S000001755,NA,,,,,
YIL062C,176.66886153078605,1.0555501796115003,0.24493733816150937,7.488024649118252e-6,2.9207458714750934e-5,ARC15,ARC15,Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity,S000001324,A0A0L8VNL9,GO:0000001;GO:0003729;GO:0005885;GO:0015629;GO:0030479;GO:0030674;GO:0030833;GO:0030863;GO:0034314;GO:0044396,BP;CC;MF,,PF04699,IPR006789
YMR288W,89.18260305907303,-1.0334129600463804,0.2394619738271475,7.535357639398991e-6,2.9373940427657177e-5,HSH155,HSH155,U2-snRNP associated splicing factor; forms extensive associations with the branch site-3' splice site-3' exon region upon prespliceosome formation; similarity to the mammalian U2 snRNP-associated splicing factor SAP155,S000004901,D6W0B5,GO:0000245;GO:0000398;GO:0003729;GO:0005634;GO:0005681;GO:0005686;GO:0006397;GO:0008380;GO:0071004;GO:0071013,BP;CC;MF,,PF22646,IPR011989;IPR016024
YOR160W,77.67177438105007,-1.0162586412937935,0.23500757303128222,7.5408186490289195e-6,2.9377094243440858e-5,MTR10,MTR10,Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress,S000005686,A6ZP04,GO:0005634;GO:0005737;GO:0006403;GO:0006404;GO:0006606;GO:0006886;GO:0008139;GO:0031267;GO:0034399;GO:0035719;GO:0051031;GO:0061015,BP;CC;MF,,PF03810;PF08389;PF24138;PF24140,IPR001494;IPR013598;IPR016024
YDL065C,169.2825494125412,1.44511461294335,0.3445778770117323,7.547841155176685e-6,2.938632360970454e-5,PEX19,PEX19,Chaperone and import receptor for newly-synthesized class I PMPs; binds peroxisomal membrane proteins (PMPs) in the cytoplasm and delivers them to the peroxisome for subsequent insertion into the peroxisomal membrane; interacts with Myo2p and contributes to peroxisome partitioning,S000002223,C8Z4K4,GO:0005515;GO:0005737;GO:0005777;GO:0005778;GO:0005783;GO:0005789;GO:0005829;GO:0007031;GO:0032527;GO:0032581;GO:0033328;GO:0045033;GO:0045046;GO:0050821;GO:1990429,BP;CC;MF,04146,PF04614,IPR006708
YDR202C,85.82209996334112,1.0752697030834595,0.25042693563084983,7.629570879968506e-6,2.968622310967413e-5,RAV2,RAV2,"Subunit of RAVE complex (Rav1p, Rav2p, Skp1p); the RAVE complex associates with the V1 domain of the vacuolar membrane (H+)-ATPase (V-ATPase) and promotes assembly and reassembly of the holoenzyme; shares extensive structural homology with ROGDI, a Rabconnectin-3 subunit that causes Kohlschutter-Tonz syndrome; human ROGDI can complement a yeast RAV2 null mutant",S000002610,A0A0L8VTB2,GO:0003674;GO:0005737;GO:0007035;GO:0015031;GO:0031901;GO:0043254;GO:0043291,BP;CC;MF,,PF10259,IPR028241
YER089C,53.97014534605316,1.25799364416948,0.296943395863693,7.766772559691003e-6,3.020145856801027e-5,PTC2,PTC2,"Type 2C protein phosphatase (PP2C); dephosphorylates Hog1p to limit maximal osmostress induced kinase activity; dephosphorylates Ire1p to downregulate the unfolded protein response; dephosphorylates Cdc28p; inactivates the DNA damage checkpoint; PTC2 has a paralog, PTC3, that arose from the whole genome duplication",S000000891,A6ZR45,GO:0004721;GO:0004722;GO:0005634;GO:0005737;GO:0005829;GO:0007165;GO:0010508;GO:0016787;GO:0043169;GO:0046872;GO:1900102;GO:1903753;GO:1904289;GO:1990439,BP;CC;MF,,PF00481,IPR000222;IPR001932;IPR015655
YMR237W,88.44407558462868,-1.038982688381629,0.24150188339387438,8.128768761135707e-6,3.1589645985582766e-5,BCH1,BCH1,"Member of the ChAPs family (Chs5p-Arf1p-binding proteins); members include Bch1p, Bch2p, Bud7p, and Chs6p; ChAPs family proteins form the exomer complex with Chs5p to mediate export of specific cargo proteins from the Golgi to the plasma membrane; interacts selectively with the activated, GTP-bound form of Arf1p; may interact with ribosomes; protein abundance increases and forms cytoplasmic foci in response to DNA replication stress",S000004850,C7GRB4,GO:0005794;GO:0006031;GO:0006893;GO:0015031;GO:0031267;GO:0034044,BP;CC;MF,,PF09295,IPR011990;IPR015374
YPR047W,83.99805470965407,1.0461391703957252,0.2440263542275406,8.19618993048508e-6,3.183206605843376e-5,MSF1,MSF1,"Mitochondrial phenylalanyl-tRNA synthetase; active as a monomer, unlike the cytoplasmic subunit which is active as a dimer complexed to a beta subunit dimer; similar to the alpha subunit of E. coli phenylalanyl-tRNA synthetase",S000006251,A6ZWT8,GO:0000049;GO:0000166;GO:0004812;GO:0004826;GO:0005524;GO:0005737;GO:0005739;GO:0005759;GO:0006412;GO:0006432;GO:0016874;GO:0043039;GO:0070156,BP;CC;MF,00970,PF01409;PF03147,IPR002319;IPR004530;IPR005121;IPR006195
YLR053C,84.90104687818297,-1.1769724865077815,0.2772420066529613,8.221658792187387e-6,3.1911355422657255e-5,NRS1,NRS1,Nitrogen-responsive activator of Start; nuclear microprotein with transcriptional activator activity; bypasses Start arrest in a cln3 bck2 double mutant when overexpressed; interacts with subunits of the SBF complex (Swi4p-Swi6p); induced by nitrogen limitation and rapamycin with peak abundance at Start; proposed to promote the G1/S transition by rewiring the G1/S transcriptional machinery under poor nitrogen conditions upstream of the Whi5-inhibited form of SBF and independent of Cln3 and Bck2,S000004043,A7A0V8,GO:0000785;GO:0003713;GO:0006995;GO:0044877;GO:0045944;GO:1990841,BP;CC;MF,,,
YPL057C,271.23901109700535,0.8616456713229588,0.1986835952095864,8.280571773635085e-6,3.2120276873774915e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR202W,109.13620382144701,-1.2316518557656724,0.29074826075785565,8.545553451445408e-6,3.312779008341176e-5,ERG2,ERG2,C-8 sterol isomerase; catalyzes isomerization of delta-8 double bond to delta-7 position at an intermediate step in ergosterol biosynthesis; transcriptionally down-regulated when ergosterol is in excess; mutation is functionally complemented by human EBP,S000004815,A0A0L8VKA3,GO:0000247;GO:0005783;GO:0005789;GO:0005829;GO:0006629;GO:0006694;GO:0006696;GO:0008202;GO:0016126;GO:0016853,BP;CC;MF,00100;01100,PF04622,IPR006716
YGL147C,81.18787555499162,1.1593805909829384,0.2728848802065194,8.666080594444868e-6,3.3574416536146836e-5,RPL9A,RPL9A,"Ribosomal 60S subunit protein L9A; homologous to mammalian ribosomal protein L9 and bacterial L6; RPL9A has a paralog, RPL9B, that arose from a single-locus duplication",S000003115,A0ABF7PIW0,GO:0002181;GO:0003735;GO:0005737;GO:0005840;GO:0006412;GO:0019843;GO:0022625;GO:1990904,BP;CC;MF,03010,PF00347,IPR000702;IPR002359;IPR020040
YGL142C,76.43492328162135,-1.1250072647054221,0.2637092167994485,8.677255567374617e-6,3.3597099269142064e-5,GPI10,GPI10,"Integral membrane protein involved in GPI anchor synthesis; putative alpha 1,2 mannosyltransferase required for addition of the third mannose onto the glycosylphosphatidylinositol (GPI) core structure; human PIG-Bp is a functional homolog",S000003110,B5VII8,GO:0000026;GO:0000030;GO:0005783;GO:0005789;GO:0006506;GO:0016740;GO:0016757,BP;CC;MF,00563;01100,PF03901,IPR005599
YIL076W,119.95791956029842,0.9321244551197835,0.21629448053344255,8.799546122288178e-6,3.4049714315104075e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR033W,93.53728200703436,1.0367698446969076,0.2424209368768012,8.835176402430472e-6,3.41666497130119e-5,ARP9,ARP9,Component of both the SWI/SNF and RSC chromatin remodeling complexes; actin-related protein involved in transcriptional regulation,S000004636,A0A0L8VJW4,GO:0005198;GO:0005634;GO:0006325;GO:0006337;GO:0006338;GO:0006357;GO:0006368;GO:0016514;GO:0016586;GO:0045944,BP;CC;MF,,PF00022,IPR004000;IPR027665
YML027W,33.29280236118204,1.7426060474287828,0.4268489127584983,8.856924445072058e-6,3.422979061850064e-5,YOX1,YOX1,"Homeobox transcriptional repressor; binds to Mcm1p and to early cell cycle boxes (ECBs) in the promoters of cell cycle-regulated genes expressed in M/G1 phase; expression is cell cycle-regulated; phosphorylated by Cdc28p; relocalizes from nucleus to cytoplasm upon DNA replication stress; YOX1 has a paralog, YHP1, that arose from the whole genome duplication",S000004489,A0A0L8VK20,GO:0000082;GO:0000122;GO:0000785;GO:0000977;GO:0000978;GO:0000981;GO:0003677;GO:0005634;GO:0005737;GO:0006355;GO:0006357;GO:0030154;GO:0043565,BP;CC;MF,04111,PF00046,IPR001356;IPR009057;IPR017970
YHL049C,82.70754935417413,-1.601596400283758,0.38935930156205856,8.885431582664953e-6,3.4318960516531606e-5,NA,NA,Protein of unknown function,S000001041,A7A2D8,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,,PF11603,IPR021646
YJL009W,41.90817251478208,1.5477380857898637,0.37546484679123027,8.92321744822878e-6,3.444383752173884e-5,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps CCT8/YJL008C, a verified gene encoding a subunit of the cytosolic chaperonin Cct ring complex",S000003546,NA,,,,,
YNL221C,88.63674947843322,-1.033726461211903,0.24197050123750988,9.128599990303974e-6,3.521509403712254e-5,POP1,POP1,"Subunit of RNase MRP, nuclear RNase P and telomerase complexes; RNase MRP cleaves pre-rRNA, nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs, while telomerase replenishes telomeric DNA; binds to the RPR1 RNA subunit in RNase P",S000005165,B3LP65,GO:0000171;GO:0000172;GO:0000294;GO:0001682;GO:0003723;GO:0004526;GO:0005634;GO:0005655;GO:0005697;GO:0005737;GO:0006364;GO:0008033;GO:0016787;GO:0034965,BP;CC;MF,03008;03013,PF06978;PF08170;PF22770,IPR009723;IPR012590
YHR157W,13.059992614110532,-2.478463999029148,0.6239203873720345,9.145282287205843e-6,3.525791064939249e-5,REC104,REC104,Protein involved in early stages of meiotic recombination; required for meiotic crossing over; forms a complex with Rec102p and Spo11p necessary during the initiation of recombination,S000001200,A6ZT65,GO:0000794;GO:0003674;GO:0007131;GO:0042138;GO:0051321,BP;CC;MF,,PF17378,
YJR155W,121.18668528170437,-1.3108305195930385,0.3134347877530123,9.326314023335745e-6,3.593390668539673e-5,AAD10,AAD10,"Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15, AAD6/AAD16 + AAD4, AAD10 + AAD14) whose two genes are more related to one another than to other members of the family",S000003916,A6ZQB3,GO:0005575;GO:0006081;GO:0016491;GO:0047681,BP;CC;MF,00051;00650;01100,PF00248,IPR001395;IPR023210
Q0130,8378.456174007559,1.0083112706011867,0.23624549927527103,9.3967290201383e-6,3.6183136440349615e-5,OLI1,OLI1,F0-ATP synthase subunit c (ATPase-associated proteolipid); encoded on the mitochondrial genome; mutation confers oligomycin resistance; expression is specifically dependent on the nuclear genes AEP1 and AEP2,S000007274,A0A0A7P075,GO:0005739;GO:0006811;GO:0008289;GO:0015078;GO:0015986;GO:0016887;GO:0031966;GO:0033177;GO:0045259;GO:0046933;GO:1902600,BP;CC;MF,00190;01100,PF00137,IPR000454;IPR002379;IPR020537
YOR007C,625.6199362814949,0.7018949316636534,0.16132642628189925,9.502901136006269e-6,3.656966524916489e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR322C,4.351013909150041,6.425206289352882,2.6010275031066117,9.535733721561138e-6,3.667366531769707e-5,SNO4,SNO4,"Possible chaperone and cysteine protease; required for transcriptional reprogramming during the diauxic shift and for survival in stationary phase; similar to bacterial Hsp31 and yeast Hsp31p, Hsp32p, and Hsp33p; DJ-1/ThiJ/PfpI superfamily member; predicted involvement in pyridoxine metabolism; induced by mild heat stress and copper deprivation",S000004941,D6W0E9,GO:0000932;GO:0005575;GO:0005737;GO:0016829;GO:0019172;GO:0019243;GO:0019249;GO:0031669,BP;CC;MF,,,IPR029062
YIR035C,130.24347129941324,1.0061939346274504,0.23606946487588715,9.596028662767232e-6,3.6883092516965964e-5,NRE1,NRE1,Benzil oxidoreductase with preference for NADPH; localizes to the cytoplasm; sequence similarity with short-chain dehydrogenase/reductases; putative paralog of IRC24,S000001474,B5VKX2,GO:0005737;GO:0008150;GO:0016491;GO:0016616;GO:0050664,BP;CC;MF,,,IPR002347;IPR016040;IPR020904
YJR086W,16.56092537907338,2.236877475449141,0.5574211079666846,9.608956709658794e-6,3.6910317288014165e-5,STE18,STE18,"G protein gamma subunit; forms dimer with Ste4p to activate mating signaling pathway, heterotrimer with Gpa1p, Ste4p to dampen signaling; C-terminus is palmitoylated and farnesylated, which are required for normal signaling; N-terminal phosphorylation of Ste18p functions synergistically with Fus3p docking site on Ste5p to restrict Ste5p plasma membrane recruitment and signaling; combinatorial phosphorylation at S3 and S7, by pheromone and pH stress, modulates Ste18p structure, Fus3p activation",S000003846,A0A0L8VNW9,GO:0000750;GO:0005515;GO:0005737;GO:0005834;GO:0005886;GO:0007165;GO:0007186;GO:0016020;GO:0019236;GO:0031680;GO:0031681;GO:0071944;GO:0120171,BP;CC;MF,04011,PF00631,IPR015898
YGL068W,116.96331116320593,1.047109671992131,0.24620336605337334,9.620425350170497e-6,3.6931906435456956e-5,MNP1,MNP1,Mitochondrial ribosomal protein of the large subunit; has similarity to E. coli L7/L12 and human MRPL7 ribosomal proteins; associates with the mitochondrial nucleoid; required for normal respiratory growth,S000003036,A0A0L8VQI5,GO:0003729;GO:0003735;GO:0005737;GO:0005739;GO:0005762;GO:0005840;GO:0006412;GO:0032543;GO:0042645;GO:1990904,BP;CC;MF,,PF00542;PF16320,IPR000206;IPR008932;IPR013823;IPR014719
YBR281C,74.54341442332111,-1.2400946468960043,0.29550253845674584,9.875973328673921e-6,3.788486304956391e-5,DUG2,DUG2,Component of glutamine amidotransferase (GATase II); forms a complex with Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p),S000000485,A0A0L8VV67,GO:0005634;GO:0005737;GO:0006508;GO:0006751;GO:0008233;GO:0008237;GO:0008242;GO:0008270;GO:0016787;GO:0016805;GO:0034399;GO:0036374;GO:0046872;GO:0061672,BP;CC;MF,,PF00400;PF01546;PF07687,IPR001680;IPR002933;IPR011650;IPR015943;IPR017149;IPR017986;IPR019775;IPR020472
YOR132W,107.06104362978617,0.994657985923681,0.2333410619687312,9.880660244280564e-6,3.788486304956391e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR446W,6.464777368660731,3.7839246734007457,0.9537753672018681,9.965345131712503e-6,3.818638016187163e-5,ECM11,ECM11,"Meiosis-specific protein; component of the Synaptonemal Complex (SC) along with Gmc2p; required for efficient crossover formation and for the efficient loading of the SC transverse filament protein, Zip1p; is SUMOlytaed in a Gmc2p manner, and SUMOylation is required for its function in meiosis; GFP fusion protein is present in discrete clusters in the nucleus throughout mitosis; may be involved in maintaining chromatin structure",S000002854,A6ZZ37,GO:0000795;GO:0003674;GO:0005634;GO:0007131;GO:0070193;GO:0071555;GO:1990414,BP;CC;MF,,PF15463,IPR029178
YDR221W,61.23708097949248,-1.348756223309693,0.32533834216007523,1.022273744096518e-5,3.914893083062166e-5,GTB1,GTB1,"Glucosidase II beta subunit, forms a complex with alpha subunit Rot2p; involved in removal of two glucose residues from N-linked glycans during glycoprotein biogenesis in the ER; relocalizes from ER to cytoplasm upon DNA replication stress",S000002629,A6ZYH5,GO:0000271;GO:0004558;GO:0005783;GO:0005788;GO:0006491;GO:0017177,BP;CC;MF,,PF12999;PF13015,IPR009011;IPR026874;IPR028146
YPR028W,322.79203089339626,0.8362379657863246,0.19457110036438136,1.0261187152208694e-5,3.9272361737089636e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
